Float value,Sign,Exponent,Mantissa,Hexadecimal,Binary,Notes,#column-names
numeric,numeric,numeric,numeric:base=16,numeric:base=16,numeric:base=2,string,#column-format
right,right,right,right,right,right,left,#column-align
32-bit IEEE floating point numbers and their encodings as various binary encodings,#table-title
"Final float value, without sign, is mantissa * pow(2.0,exponent)",#table-note
Mantissa shown with implicit bit that is not stored in the final encoding,#table-note

4.417621069237666e-29,0,-95,0xe00000,10600000,00010000011000000000000000000000,
5.048709793414476e-29,0,-94,0x800000,10800000,00010000100000000000000000000000,
6.310887241768094e-29,0,-94,0xa00000,10a00000,00010000101000000000000000000000,
7.573064690121713e-29,0,-94,0xc00000,10c00000,00010000110000000000000000000000,
8.835242138475332e-29,0,-94,0xe00000,10e00000,00010000111000000000000000000000,
1.0097419586828951e-28,0,-93,0x800000,11000000,00010001000000000000000000000000,
1.262177448353619e-28,0,-93,0xa00000,11200000,00010001001000000000000000000000,
1.5146129380243427e-28,0,-93,0xc00000,11400000,00010001010000000000000000000000,
1.7670484276950664e-28,0,-93,0xe00000,11600000,00010001011000000000000000000000,
2.0194839173657902e-28,0,-92,0x800000,11800000,00010001100000000000000000000000,
2.524354896707238e-28,0,-92,0xa00000,11a00000,00010001101000000000000000000000,
3.0292258760486853e-28,0,-92,0xc00000,11c00000,00010001110000000000000000000000,
3.534096855390133e-28,0,-92,0xe00000,11e00000,00010001111000000000000000000000,
4.0389678347315804e-28,0,-91,0x800000,12000000,00010010000000000000000000000000,
5.048709793414476e-28,0,-91,0xa00000,12200000,00010010001000000000000000000000,
6.058451752097371e-28,0,-91,0xc00000,12400000,00010010010000000000000000000000,
7.068193710780266e-28,0,-91,0xe00000,12600000,00010010011000000000000000000000,
8.077935669463161e-28,0,-90,0x800000,12800000,00010010100000000000000000000000,
1.0097419586828951e-27,0,-90,0xa00000,12a00000,00010010101000000000000000000000,
1.2116903504194741e-27,0,-90,0xc00000,12c00000,00010010110000000000000000000000,
1.4136387421560532e-27,0,-90,0xe00000,12e00000,00010010111000000000000000000000,
1.6155871338926322e-27,0,-89,0x800000,13000000,00010011000000000000000000000000,
2.0194839173657902e-27,0,-89,0xa00000,13200000,00010011001000000000000000000000,
2.4233807008389483e-27,0,-89,0xc00000,13400000,00010011010000000000000000000000,
2.8272774843121063e-27,0,-89,0xe00000,13600000,00010011011000000000000000000000,
3.2311742677852644e-27,0,-88,0x800000,13800000,00010011100000000000000000000000,
4.0389678347315804e-27,0,-88,0xa00000,13a00000,00010011101000000000000000000000,
4.8467614016778965e-27,0,-88,0xc00000,13c00000,00010011110000000000000000000000,
5.6545549686242126e-27,0,-88,0xe00000,13e00000,00010011111000000000000000000000,
6.462348535570529e-27,0,-87,0x800000,14000000,00010100000000000000000000000000,
8.077935669463161e-27,0,-87,0xa00000,14200000,00010100001000000000000000000000,
9.693522803355793e-27,0,-87,0xc00000,14400000,00010100010000000000000000000000,
1.1309109937248425e-26,0,-87,0xe00000,14600000,00010100011000000000000000000000,
1.2924697071141057e-26,0,-86,0x800000,14800000,00010100100000000000000000000000,
1.6155871338926322e-26,0,-86,0xa00000,14a00000,00010100101000000000000000000000,
1.9387045606711586e-26,0,-86,0xc00000,14c00000,00010100110000000000000000000000,
2.261821987449685e-26,0,-86,0xe00000,14e00000,00010100111000000000000000000000,
2.5849394142282115e-26,0,-85,0x800000,15000000,00010101000000000000000000000000,
3.2311742677852644e-26,0,-85,0xa00000,15200000,00010101001000000000000000000000,
3.877409121342317e-26,0,-85,0xc00000,15400000,00010101010000000000000000000000,
4.52364397489937e-26,0,-85,0xe00000,15600000,00010101011000000000000000000000,
5.169878828456423e-26,0,-84,0x800000,15800000,00010101100000000000000000000000,
6.462348535570529e-26,0,-84,0xa00000,15a00000,00010101101000000000000000000000,
7.754818242684634e-26,0,-84,0xc00000,15c00000,00010101110000000000000000000000,
9.04728794979874e-26,0,-84,0xe00000,15e00000,00010101111000000000000000000000,
1.0339757656912846e-25,0,-83,0x800000,16000000,00010110000000000000000000000000,
